comment_id,video_title,comment_text,author_name,published_at,like_count,reply_count
"UgyCobrRBc4v6f2-61d4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","Will SCULPFUN's S10 be updated? I want to buy it but don't know if it's worth to buy. Heard they're coming out with a 20w machine, maybe I'll consider buying a new model?","@diymaker7047","2022-08-03T09:47:15",1,0
"Ugy3cWpFZY3PR2paw-l4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","my 4ft by 8ft 300w did not cost that much inc delivery","@cornishman1954","2022-08-02T18:05:18",0,0
"UgyNYvoVSwEdjtczrzx4AaABAg","Fusion 360 - Did Autodesk just kill the FREE Version?","Afaik Most Windows computers have the ability to ""print to pdf"" baked into the OS.  At least in the newer versions.  I've always seen it anyway.","@Epiphalactic","2022-08-02T13:35:29",0,0
"Ugy1pSVs7BFR1vLOuW94AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","I also what to know, does it matter about the ambient temperature in the room? Glowforge can't be above 75°. That's rather limiting to some folks.","@wileycovington4497","2022-08-02T11:26:03",0,6
"Ugwoj4hAye7D07bqs_54AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","I live in a rural area, that being said, I need to be able to use the machine without internet. Then there's the price...  One question. I'm confused about the Glowforge air filter box, does it still need to be vented outside?","@wileycovington4497","2022-08-02T11:08:37",0,5
"UgxPjhLJsc3MlvBubxt4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","I'd take the Gweike. Half the price a lot less locked down.","@StevenDavisPhoto","2022-08-02T06:58:14",1,0
"Ugyt6L5d9zIHUEE9KMh4AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","Brandon- can this cut 1/8th mdf? Or does it only cut the basswood","@stacynalder9065","2022-08-02T02:49:13",0,1
"UgxiG751JRAFG4yvx7R4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","So excited, then China.  I'll spend the extra money.","@nuchbutter","2022-08-02T01:57:15",0,0
"UgwUxBpxK9mH3QHRxtV4AaABAg","This Laser Can Engrave METAL!  -  OMTech 20W Fiber Laser Review","Can you do a video with using the rotary axis for this machine?","@garyvolence4504","2022-08-01T16:11:23",0,0
"Ugy9XNtNGsMleUUfoKp4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","I like that exit line, ""go make or break something!""  that is too true!!  hahaha","@copperdolphin5291","2022-08-01T15:15:23",1,1
"UgzL9MYGT7wHT8pUthl4AaABAg","What Can a $500 CNC Do? Genmitsu 3020 Pro Max","Do the same for aluminium, and your results will be better, and some cooling with 50% water and 50% white spirit will increase your results 2.","@dirkroggeveen5764","2022-08-01T14:23:31",1,0
"Ugw7Omrt9qR3bPfimlB4AaABAg","What Can a $500 CNC Do? Genmitsu 3020 Pro Max","You made circular pockets (10:13), the cutter is turning clockwise then you have to cut clockwise not counterclockwise,  you will see your edges are getting smoother.  Compare it with a chisel, you move it forward, not backward. Cheers!","@dirkroggeveen5764","2022-08-01T14:17:39",11,2
"Ugyd9Kku7NSQxeOmcs94AaABAg","The Most Powerful Laser Diode? NEJE Master 2S Plus A40640 Laser","Given the added power, have you tried cutting some white polystyrene?","@lvignals","2022-08-01T04:16:09",0,0
"UgzyrwmuMICVwbGd69B4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","Light burn compatible, half the price, more powerful, replace your own tube without having to ship the machine to glow forge? The clear winner is the G machine. Glowforge is dead to me & G machine is what I am getting.","@bestyoutubernonegraternumber1","2022-08-01T02:38:22",3,0
"UgyjBL7pNTwi-tM7gwF4AaABAg","The Best Budget Laser Engraver: Ortur Aufero Laser 1 Review","How did you get all 3 heads in a box? mine only came with 1.","@mrsdizi1234","2022-07-31T23:47:04",0,0
"Ugwvz3vtVILFZn6qQcN4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","Forget all the laser nonsense. The real question is did you hand mask yourself out to float the text behind, or is there now some fast AI trick in Premiere or After Effects (like Photoshop now has).  Looks 1-800-SUPERPRO","@wittworks","2022-07-31T21:59:53",0,2
"UgzD03NoFPelRH1KkMF4AaABAg","It's 48x FASTER than a Diode Laser! 3PLASERS EM-Smart 20W MOPA Laser Review","What about bricks or concrete blocks?  Could it do that?","@eliasgalvan6472","2022-07-31T19:25:17",0,0
"UgwoC-wFbje8gSsUGYh4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","Glowforge was my introduction into the laser world (purchased through their original Kickstarter campaign in 2016), and 7 laser purchases later, I still use three Glowforge's daily.  Luckily 90% of our products are flat acrylic, smaller pieces that the Glowforge can handle easily so as far as ease of use goes, we just keep at least two of them cranking out products daily.  We do love Lightburn when it comes to the larger 150W CO2 we use for our big stuff, rotary, etc. as well as our new Fiber laser (thank god for Lightburn Galvo) so we can see how both situations bring value to your business.  Being an early Glowforge adopter, we paid half the price for both of our Basics and our Pro, so I'm not sure if I would choose Glowforge now at their current price point, but I really do love the cameras, auto-focus, and small footprint.  And their customer service has been other-worldly as well (several replacements (not necessarily their fault), overnight parts delivery, you name it).","@ThatLEDGuy","2022-07-31T16:06:58",5,2
"Ugwu_ffwpCon4guoAXF4AaABAg","This has some Serious POWER! Atomstack X20 Pro Laser Review","It works very well but. I get a problem whits tbe software. I most looking what happend. He will on x axis one way and go to far to his limets. I have do ik again on a other pc en it works better only whits this setting is the speed not good. In the begining it works very well and the results beter than on a co2 cutter.","@ericson701","2022-07-31T11:01:17",0,0
"UgyakdGWUve_H6FBcx94AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","Wow, you missed what is for me and many others the number one consideration: support. How easy is it to get a machine repaired or fixed or even how easy is it to contact someone at the company? Unfortunately, glowforge has a pretty crappy support history. Do you have any information how easy it is to contact someone at gmachine and get parts for support for it?","@ChippWalters","2022-07-31T04:54:55",1,0
"Ugx6DzUzyjs0Ra1_KZx4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","By not including much about the pass through you are missing most of what makes the Glowforge pro better. Otherwise your G-machine is far more comparable to the Glowforge machines in the same price bracket. Instead of he 14 inch height of the G-machine the Pro can use material as big as you can fit in the house, not only for large projects but I buy my material 48"" long and use as much as I need  Yes the 40 watt machines are rated at less power, but Glowforge does not ""overclock""their machines so they last longer than if they run at max power. As for premium, if someone is trying to make money right away premium  opens up thousands of free designs that they can legally sell right away so if you have a market. If you want to design in Inkscape you have less of an incentive, but I still find many conveniences that I  use instead of going back to Inkscape or Gimp and reloading. With the many free designs ( full disclosure a few of mine as well) there is also access to the entire Noun Project that does not allow commercial use of their designs, but Glowforge worked out a deal and they get some of that premium fee also. So if you do not want to learn Inkscape, Gimp or many of the more pricey options. The Glowforge app is av pretty good design tool that you can even use on your tablet or phone.   On another point, once the cur is loaded on to the machine there is no internet needed, so if the internet goes out while it is cutting it will not affect the machine. Unfortunately you cannot keep running that file again, though many have suggested it. Which brings up another point. There is a great deal of hands on connection that takes place over time. There are many complaints that connecting to support is more time consuming  than they like, but the volume is huge and it may take a bit, but the final result is far better than my abilities to interact with any other company.","@freedem41","2022-07-31T03:31:03",0,1
"UgzIInjz4-InS10Qsf54AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","Why would anyone want to spend almost 7k on a glow forge when they could get an 80+watt for way less ?","@MSRWorkshop","2022-07-31T02:15:02",0,0
"Ugzkq55DD_zszdKr4EF4AaABAg","This Laser Can Engrave METAL!  -  OMTech 20W Fiber Laser Review","Every thing i engrave leaves darker marks on metal cards any advise on what am doing wrong","@chapysocialcard","2022-07-30T23:01:19",0,0
"Ugyep2mtcD5blrmWCaZ4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","I intended to buy a GlowForge Pro when I started looking for a laser. With the exhaust fan, tax and shipping the GlowForge Pro was $9,500. I did a ton of research and ended up buying a Thunder Laser USA.... Nova 35-100watt. It came in at almost the same price and the difference in these two machines are immeasurable. The Thunder Laser came with over double the power. The ability to cut/engrave 24""x36"" and had pass through. Not to mention it has over 7"" of z height with the ability to use a rotary. I honestly can't believe people pay so much for a GlowForge. Do your research and you can either save a lot of money or get a industrial quality laser for the same price.  https://youtu.be/bqObk0NKbTc","@ClintonCaraway-CNC","2022-07-30T17:41:06",0,0
"Ugw_0UAXLdlZDdCUwWN4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","I'll neve buy a glow forge because of the ""net"" only usage and subscription service for importing.","@frijoli9579","2022-07-30T15:01:57",0,0
"Ugzi6ZUyRrYO_pUJxvt4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","Thanks for Brandon's sharing 😊😊😊I like this nickname ""g machine "" . We will continue to insist on good products for everyone!  You can also join our group to interact with our members and keep abreast of the latest news. We will also share free drawings from time to time, arrange engineers to solve problems in the group, and hold some small lucky draws!HERE https://www.facebook.com/groups/desktop3dlasercutter","@gweikecloud","2022-07-30T09:04:13",0,0
"Ugw5V95pIrUtgUX4-zF4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","Enjoyed the video, and seriously considering this machine. However, looking for reviews online seems to be turning up a lot of people having ordered machines that haven't shown up yet, and things like passthrough being pictured on the website, but isn't actually a feature on the machine. (This was a little while ago, so perhaps this situation has changed now?) Any thoughts?","@hamiltonpianos","2022-07-30T08:12:47",0,2
"UgzPjZVFObyr38fusPZ4AaABAg","Fusion 360 - Did Autodesk just kill the FREE Version?","I am just getting into this kind of stuff. While this program seems nice the price for the regular and the limits for the free one seem like I shouldn't use it. It just seems like just a way to milk us even more. I have enough bills and I am not making money with this yet but limiting us to 10 things in a cad program where I may have hundreds of objects sounds terrible. $500 a year also seems bad as they will probably raise it every so often and you will never own it.","@stfutruck68","2022-07-30T05:45:39",0,1
"Ugxt13a5ZRtb8NwdjVd4AaABAg","Cheaper and Better?  Atomstack X7 Pro Laser Engraver Review","Love ALL you videos , where would recommendgetting glasses for these lasers, thanks again","@orencioperez9120","2022-07-30T01:23:30",0,0
"UgyY2DWgVs6NY5rYsld4AaABAg","This Laser Can Engrave METAL!  -  OMTech 20W Fiber Laser Review","Whoever put on those labels under the green buttons needs to be fired!","@fredriklindgren4126","2022-07-29T21:11:47",0,0
"Ugzf_rofNmd9ifDi_Mh4AaABAg","Is this the BEST budget Laser Engraver? Ortur Laser Master Engrave 2 Review","Good afternoon. Could you do a review on the Spider M-1 Laser engraver? I found it only yesterday . Thank you","@HONEYBADGER210","2022-07-29T18:51:33",0,0
"UgzB-yFu8vSd26IpDrp4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","Have a gweikecloud myself and love it. Did a few basic vids on my channel. I rep the GC hard whenever someone wants a desktop class laser.   Dumped my prior Atomstack X7. Did not get the GF due to 1. closed system in both software and hardware and 2. price. If anyone is looking for other users of the GC, their facebook group(s) is your best place. They have like 3 facebook groups and it is confusing but join them all. You will find me and many others on there who love the GC.  comments to the video: -gweikeclouds hinges are horrible unless you open it all the way (not sure how the GF is). better if the hinges hold at any angle.  -passthrough is easy. just stick a magnet or something metal where the sensor is. but unfortunately fumes will escape. -air compressor indeed is external on the GC but that means you can swap it to whatever you want. on GF its not upgradeable.  And yes, a big con is gweikes marketing. case and point you mention ""autofocus."" something is lost in translation there. They also make this mistake marketing the air assist. Heck a big con is indeed this overseas translation thing. While tech support is VERY responsive (you get assigned to like 7 tech people through an app after the purchase of the machine) sometimes small details can be lost in translation. Is that worth paying the thousands for a GF over the GC? nah. its not THAT bad but just a heads up from me to whoever looking to buy a GC.  Also i should mention for cost of the GC, it CAN get even cheaper as Gweike runs events here and there where you can get cash that brings down your initial purchase cost.","@GuyWithAGweikeCloud","2022-07-29T18:04:37",3,4
"UgwSTDyNjZ24HiLkZ5d4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","I just want a decent laser,  easy to use that can cut clear acrylic, at a good price. Haha not hard at all lol","@melindagibson8606","2022-07-29T04:46:34",1,0
"Ugx-GinSiCt_q9I36VJ4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","A huge negative of the GlowForge is it becomes an expensive brick when the company fails or decides to stop supporting their cloud services (which has happened with others). That model really only makes sense if you're leasing the hardware for low cost. Being able to use third-party software is a huge plus for the Gweike. Given their product logo, I thought they were going to be another cloud-tethered engraver.  Thanks for the comparison!","@Psychlist1972","2022-07-29T04:14:40",35,0
"Ugz1xWVtbBPQheG5gop4AaABAg","Is a 40W CO2 Laser Cutter Worth?  OM Tech K40 Review","Let's say I wanted to burn something on a round object like a dowel. Can I program that circumference into the laser for an even burn?","@cokemillion","2022-07-29T04:12:40",0,0
"UgxsiA0yRVlnNv84XNp4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","At around 8:12 I think you mean mm/min rather than mm/s.","@BeardedBuildsCo","2022-07-29T03:47:25",1,1
"UgyQOY-fMuO8gY2AdIl4AaABAg","What Can a $500 CNC Do? Genmitsu 3020 Pro Max","This is obviously a HUGE improvement over the 3018, but still with a couple of weak spots; staying within a target price point always results in compromise. ** The linear rails on the X-axis are great, so... why not the Y-axis? (Yeah, I know, PRICE!). ** The spindle is still not good enough.  It is still just a cheap motor with the collet assembly held on with a grub-screw (or 2?).  This is a guaranteed source of chatter. ** The gantry does not move, so extra mass and strength is good here. (Apart from freight costs.)  Owners should add horizontal stiffening across the back, which would help in your ""Pull on the toolbit"" test. ** The cable-management is disgusting!... I am polite enough to assume this is not because you took shortcuts in the assembly!   :o) This is a really useful video, thanks.   Liked & Subscribed.","@PiefacePete46","2022-07-29T03:18:06",13,0
"Ugxqd4ZqCJ1WJorhNs94AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","I've had it for a week....except for one of the lights not functioning...it's pretty darn good.I paired it with a fluxbox because the fumes are not acceptable going the first filter.","@gyasis","2022-07-28T18:38:30",0,0
"Ugym71qi91BA2MWrwQV4AaABAg","What Can a $500 CNC Do? Genmitsu 3020 Pro Max","This was a very helpful video!  I would love to ask you what is the machine that you would get, similar travels on the axes with more on the z if possible, that can mill aluminum without serious compromise.    Since aluminum likes to mess with us with it being gummy let's machine the gummiest aluminum - is that 6061 - if not please just specify and let's make say a motor mount plate.  So a square shape, say 3""x3"" by 3/8 or 1/2"" when finished with a bunch of holes punched through for through bolts, some holes to be tapped,   Lets also mill a pattern into the face of this square of aluminum that is say a 2"" square shape that is 1/4"" wide square track that we are ending with. The feature is also a finished depth of 1/4"".    So if we are using proper feeds and speeds from the machinists handbook or other proper sources what is the most depth we can take on each pass say even on your typical industrial heavy duty vertical milling machine.  That sets our target or best possible case, then can you answer in your opinion which brand machine in these low dollar tiers do you think can actually come close to this level of performance.  Last but not least this machine needs to be capable of true 3d milling into aluminum. Lets say we are going to mill a ball shape where we have a semi-circle full round shape the diameter of the circle is 3"" and the height at the center of the shape is also 3"" - so we are getting what would look like a bandsaw slice through part of a pool ball cut in half,   Which machine can get great surface finishes and also do the work in a reasonable amount of time.  I am assuming that if a machine could make this 3d feature then it could likely make most features that i would ever need it to.  Please let me know if this is a poor assumption.   This whole CNC market has so many machines that could never hope to do this work which is fairly basic work for sure.  And I know that this was a little bit to read but I am hoping those of you with knowledge and experience will simply be able to just snap your fingers and say - yea, get a ""THIS BRAND"" and get ""MODEL ABC123"", they are great!    Oh damn, we can't forget about cost, I would ask 2 things for cost.  1 - can you do this for under $1000?  How about for under $800 and wow if we can you can do this for $500.    I have no idea what to expect so I hope that there is some feedback and all of it is going to be greatly appreciated.  Cheers!","@GMx_1","2022-07-28T17:18:23",0,2
"Ugw6EW9RuNPgZLyt-tJ4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","I have the glowforge plus that I bought the day before the price increase. I almost bought the gweike cloud as i was approached about buying and possibly being a resaler. As a business owner i am happy with my glowforge but if i where to buy another i would probably go with the gweike cloud because of the price. Right now i use my glowforge and my xtool D1 and recently added the xtool M1 which will be better once i get the air assist and they get the software bugs fixed. I have the M1 in my store to do laser engraving if i need it done on sight but mostly do stuff at home with my glowforge or D1.","@joepadilla1924","2022-07-28T12:22:30",3,1
"UgxlFJ6yF_9-cjz4o-h4AaABAg","This Laser Can Engrave METAL!  -  OMTech 20W Fiber Laser Review","Can you lay out multiple items and engrave them back to back or do you have go one by one?","@ASoulsTruthOfficial74","2022-07-28T07:50:06",1,0
"Ugxj8-aKhNz5udtPyVN4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","Is it me or the gweik has more scorching? If you have to spend more time on post-processing, that might be also a (big) pro/con?","@j4nch","2022-07-28T07:29:40",0,1
"UgwQnkjcjnbtTrhpMbt4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","You forgot to mention that the G machine has a Rotary attachment while the glowforge does not. That is a deal breaker for a lot of people","@silentscope87","2022-07-28T04:12:10",31,3
"UgzMRlwnX56E133SQhh4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","What about there top version with High precision RF 30W, What is a RF 30W? Is it more powerful than the co2?","@fisheye3d1727","2022-07-28T01:09:51",0,0
"UgwPV4VMKqe9u_zoxQB4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","Around 9 minutes in the video you talk about speed of the machines and kept say 12,500 (or whatever) mm per SECOND.  You meant to say mm per MINUTE, correct?","@Andy.H.H.","2022-07-28T00:56:56",1,0
"UgxVuMU-A0shKLjuC6F4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","Still waiting for Atomstack 20w vs xTool 20w 😁 Hopefully both with air assist, extended rails and with a honeycomb bed.","@TylerAvakian","2022-07-27T23:12:04",7,1
"UgzEmxk2-x-h6x7G55R4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","I've had constant issues with overheating and cutting all the way through material with the Glowforge. Have you had similar experiences? I'm hoping I can review the Gweike soon as well.","@GeekBuildersNet","2022-07-27T21:13:39",4,1
"UgxglARc9n42fkhRjYF4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","Glowforge might be the winner for ease of use. But as soon as your Cloud-Connection is gone for whatever reason, your business is basically screwed for that time. As much as i'm into the build quality and design of Glowforge machines, this web-only approach just won't be happening for me. Especially on a 5000+$ machine.  And to be fair, once you get into Lightburn (which i'd say takes less than a week), it is just SO powerful! I would have never expected this amount of useful stuff, hidden behind that kinda 90s looking UI! <3","@letoxique","2022-07-27T20:46:48",11,5
"Ugzoy-VjB5z8OMKPx7l4AaABAg","My Favorite Laser Just Got Better! - xTool D1 Upgrades","Update your description. Link for test file is no longer available.","@Sambo726","2022-07-27T19:34:19",0,0
"Ugy56R8wfTyLuAoowi94AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","Even at the cheaper price for the Gweike you're not too far away from what it would cost for one of their bigger models. If I had the room I would save a little more and grab a 80-100w with a bigger bed","@e.gauthier","2022-07-27T19:31:14",9,5
"UgxiL2VrlqbWZ51KSUh4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","Love the video. Comparison is great. Based on your video I would buy the gmachine as I have a diode laser and love lightburn. Thanks","@IIIofV","2022-07-27T19:25:37",5,1
"Ugy2dodHa4Sl1zjPH7l4AaABAg","Building a Modular Paint Organization System","hy Brandon, i bought your plan but there's only a pdf file and it wont be imported in lightburn. could plese answer to my message an thell me if or how the pdf must be used?","@Bearded_hypster_modeler","2022-07-27T18:41:19",1,0
"Ugz1mYGw8Yv1YJ7pH1p4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","We just ordered the qweiki today. Within the last hour. Hope we made the right decision. Quite scary ordering from China because of the stories of it being held up at customs or people have also said theirs came damaged. But they did rectify the decision with those people. Fingers crossed 🤞","@karennesci8769","2022-07-27T18:16:13",10,3
"UgzEgZ67o-NA-NoUJgJ4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","If you run a business, would that make sense to take the tool that's compatible with the leader software suite in the market?","@batmansmk","2022-07-27T18:07:16",1,1
"Ugyc93dl8kE7wb7wud54AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","If it wasn't cloud based I would be interested  in the G machine","@sputnikxxx","2022-07-27T18:05:19",1,2
"UgxzENGr8UdifsPPRw14AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","Am intending on getting the xTool D1 Pro in March.  But I follow your channel to keep tabs on the latest info.  Do keep posting on that, especially techniques and methods to get the most out of the diode lasers.","@robertfousch2703","2022-07-27T17:24:31",3,1
"Ugy0vBeHn1YScZAlStl4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","In my view (run a laser buisness and do lots of stuff with it) glow forge hand cuffs you with their software, lightburn is the premium laser software and if I was designing a laser it would start with lightburn control and build from there","@derekwright2388","2022-07-27T17:00:25",12,13
"Ugxr_TLmuIfeZXVUxkp4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","Spend some time watching videos on Lightburn and to hell with glowforge. Lightburn is awesome. The learning curve is not at all bad and the power of Lightburn can't be beat.","@zakspop","2022-07-27T16:31:01",4,2
"UgwqrKMu5WpZk7f_x814AaABAg","Full Flight of Insta360 Weather Balloon Flight (Plus Fighter Jet Fly By!)","if that jet or plane contacts a balloon we will never get to do this again!","@superdave1964","2022-07-27T16:23:55",0,0
"UgwnSjMwmVDg7ai3Gnd4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","I avoid Glowforge like the plague due to being locked into their cloud-based software.  Lightburn may have a learning curve, but it's infinitely more user friendly than say RDWorks, there are tons of YouTube tutorials, and once learned it's extremely powerful.  If Glowforge allowed for the use of Lightburn in addition to their software, it would be a 0 no-brainer.","@MakerMeraki","2022-07-27T16:21:01",81,7
"UgzqunymemK8d8emunV4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","Been waiting for this review, thank you! Love your advice","@TheWenmoo","2022-07-27T16:08:59",4,2
"UgxjVRMWj_YE6QCuvYB4AaABAg","Better and Cheaper than Glowforge?  Gweike Cloud Laser Review","New viewer! Love your content. Thanks for what you create!","@scottiewilkins4797","2022-07-27T15:46:23",2,1
"UgyJ3R_yow_E8l5Uxl94AaABAg","Full Flight of Insta360 Weather Balloon Flight (Plus Fighter Jet Fly By!)","Remember that one time, when they hired an alien to capture the moon landing on camera?  Is there a higher IQ anywhere to ask who exactly shot that footage, and did they come back to pick him up or what?","@imagelush5146","2022-07-27T07:05:47",2,2
"UgyFsHI_-95biYX5N2x4AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","I would had definitely wanted to see the last comparison with D1 Pro USING the AIR ASSIST. Seeing that would have been DECISIVE!!!","@csq530","2022-07-26T23:42:33",3,0
"UgwSuR2Ts72ds0lBeQV4AaABAg","Full Flight of Insta360 Weather Balloon Flight (Plus Fighter Jet Fly By!)","Looks like a flat earth to me boys and gals. When you turn the camera absolutely no curves AT ALL","@JokerAccelerate","2022-07-26T22:40:44",4,1
"UgxLVleaThfO7uGONDR4AaABAg","6 Mistakes Not to Make When Building a Farmhouse Table","I learn what not to do on every project.  Thx for this video. (BTW, I am 80)","@steverumpf6125","2022-07-26T14:45:37",0,0
"Ugwu4NxpwyOOyh1FGex4AaABAg","Cheaper and Better?  Atomstack X7 Pro Laser Engraver Review","Better not to buy from them directly.   I bought X7, rotary, and extension kit. Had a few issues, the packaging arrived damaged, and cables were outside & damaged. and they did not bother to put an outer box. The order value was €975,  but was charged €1027.36  I wasn't happy with the way it arrived, asked them to make a return. For 4-5 weeks they were trying to negotiate with €20 refund for the damaged item. Then stopped responding to email.  As per EU law, the right to return. Return policy should be clear, they are interested in honoring law or  EU standards.","@Rama-ei1yb","2022-07-26T09:18:57",0,0
"Ugy8aCXKLCPrKD2v6K54AaABAg","What Can a $500 CNC Do? Genmitsu 3020 Pro Max","i can not understand why these simple cnc's need to cost that much...","@KeesHessels","2022-07-26T02:06:19",0,1
"UgyCB3wFBs2gA6uaSG14AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","Head to Head video? xTool D1 Pro vs Atomstack X20 Pro?","@TylerAvakian","2022-07-25T18:56:02",0,0
"UgyD_q4yycUnc-DMs9x4AaABAg","The First Laser AND Blade Cutter!  xTool M1 Laser & Blade Cutter Review","My M1 will not do the automeasure or recognize the material label.  It always gives me the ""offline"" warning when I use the automeasure.  I have the M1 hooked up to my computer with a USB cable not WI-Fi.  Any suggestions","@MrMan-jf8yi","2022-07-25T14:17:32",0,0
"UgxKTK1qHkvlT8NPSFN4AaABAg","The Best Budget Laser Engraver: Ortur Aufero Laser 1 Review","The machine comes with small metal angle brackets to secure the unit to a baseboard. It is a simple DIY job to add a support under the free arm, which makes for a more solid unit. Once secured to a wood base board, there are no shake issues. It’s a no brainer fix well worth doing.","@ShevillMathers","2022-07-25T03:02:31",2,0
"UgwqLgRQHrCDNb3R9c14AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","What would you suggest in regards to this vs the atomstack 20w? I'm looking into doing overall everything possible. Wood cuts and burns also sheet metal/stainless pictures  And general use. What's the better buy?","@rudyvargas2846","2022-07-25T01:54:38",2,1
"Ugzqs-Mnx6ShoSQmM3p4AaABAg","The First Laser AND Blade Cutter!  xTool M1 Laser & Blade Cutter Review","What is the best laser cutter engraver to cut wood +- 7mm or more and engrave on metal that do not let the material burn like the wood on this review and product that have some warenty maybe. Want to be able to do neet engravings on knife blades wood and leather etc. and round objects like glasses, tumblers.? Budget under a $1500 give or take. And some safetyand cooling featchers would be nice.","@andriesmentz8544","2022-07-24T19:35:06",0,0
"Ugxzmmt7JZ-s4UGOdjx4AaABAg","The First Laser AND Blade Cutter!  xTool M1 Laser & Blade Cutter Review","Hi thanks for video what can you cut with the blade?","@andriesmentz8544","2022-07-24T19:22:47",0,0
"UgyImLrSXIeSzqzC4cZ4AaABAg","Is this feature worth $2400?  The Snapmaker 2.0 Rotary","I got the machine and tried every module. And I can only say it sucks.  I got like 400$ Single use machines that get better results. (3D Printer/Laser/Small CNC) I was fooled by the sturdy design and the idea to only have to have one machine at hand for my projects. If I could I would refund it imitdiatly. The 3D Printer is slow as F.. The CNC cant even cut a small juwlery box without skipping and the ""old"" Laser moduler is also really really bad. The Photo feature cant even get a proper picture and after month of wating for an update to fix the abd module with an software update the release a new one for 400 bucks. Jeez. I really wanted to love the machine but i just cant.","@illuminant777XtX","2022-07-24T18:20:41",2,0
"Ugz0_YsR5O7fm-9sR3l4AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","is it just me or are the 4 individual beams clearly visible in the video?","@cuomosrevenge947","2022-07-24T16:18:19",0,0
"UgybQNY8olatcmOIeb14AaABAg","Cheaper and Better?  Atomstack X7 Pro Laser Engraver Review","11 000 mm per second?????????  11 meter per second? 40km/h? Hurricane!","@beebeegone","2022-07-24T09:19:00",0,0
"UgzgQaHEabiMLQ1mhaZ4AaABAg","Can This Laser Beat the Competition? Sculpfun S9 Laser Review","Bro I want to buy this machine but got a question! Is is possible to run it without the laser? I want to use it for ''another'' project. I want to move this thing to certain location with my own code is that possible? Please help me answer this question.","@kiritokun7142","2022-07-24T08:37:55",0,0
"Ugzof4OcpbIkQVxPXJF4AaABAg","The Nicest Laser Engraver This Year? The xTool D1 Review","i almost hit the buy button till i saw the price tag of $1200  :(","@dablet","2022-07-24T02:38:45",0,0
"Ugw1UvX4K2vLr37XcJ94AaABAg","This Laser Can Engrave METAL!  -  OMTech 20W Fiber Laser Review","I’ll like to see how you engrave a foto of a person on a black powder  coated aluminum piece.","@alexjgerenaesquilin7816","2022-07-23T02:14:34",0,0
